operator,origin_airport,destination_airport,airline,flight_number,aircraft_type,origin_time,origin_day_difference,destination_time,destination_day_difference,calendar,is_valid_from,is_valid_to,note_ja,date
,FUK,NRT,JJP,GK512,,18:40,,20:30,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,FUK,NRT,JJP,GK514,,19:20,,21:10,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"8/01-12, 8/23-9/04 運休",2022-05-28
,FUK,NRT,JJP,GK516,,20:20,,22:10,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,NRT,OKA,JJP,GK301,,06:50,,09:45,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,8/13-22運航運航　※8/13-17は15分遅発遅着,2022-05-28
,NRT,OKA,JJP,GK303,,08:00,,10:55,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,　　　　　　　　　　　　　　　　　　　,2022-05-28
,NRT,OKA,JJP,GK305,,13:40,,16:45,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,6/04 運休,2022-05-28
,NRT,OKA,JJP,GK309,,15:05,,18:10,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"6/07-08, 13-15 運休",2022-05-28
,OKA,NRT,JJP,GK300,,10:50,,13:30,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,8/13-22運航,2022-05-28
,OKA,NRT,JJP,GK304,,11:50,,14:30,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,OKA,NRT,JJP,GK306,,17:55,,20:35,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,6/04 運休,2022-05-28
,OKA,NRT,JJP,GK310,,19:20,,22:00,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"6/07-08, 13-15 運休",2022-05-28
,NRT,OIT,JJP,GK601,,08:30,,10:25,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5/29、6/02, 08, 12, 15, 19 は運休",2022-05-28
,NRT,OIT,JJP,GK607,,17:50,,19:45,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"土日、7/18-8/22の月～金、9/01-02運航　5/28、6/11, 18 は運休",2022-05-28
,OIT,NRT,JJP,GK600,,11:00,,12:40,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5/29、6/02, 08, 12, 15, 19 は運休",2022-05-28
,OIT,NRT,JJP,GK608,,20:20,,22:00,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"土日、7/18-8/22の月～金、9/01-02運航　5/28、6/11, 18 は運休",2022-05-28
,NRT,KOJ,JJP,GK621,,08:10,,10:20,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"6/07, 09, 14, 16 運休",2022-05-28
,NRT,KOJ,JJP,GK627,,15:55,,18:05,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,8/01-9/04 運航,2022-05-28
,KOJ,NRT,JJP,GK622,,10:55,,12:45,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"6/07, 09, 14, 16 運休",2022-05-28
,KOJ,NRT,JJP,GK620,,19:10,,21:00,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,8/01-9/04 運航,2022-05-28
,NRT,KMJ,JJP,GK619,,07:20,,09:20,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"6/08, 13-14 運休",2022-05-28
,NRT,KMJ,JJP,GK615,,17:25,,19:30,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,KMJ,NRT,JJP,GK612,,10:00,,11:50,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"6/08, 13-14 運休",2022-05-28
,KMJ,NRT,JJP,GK614,,20:10,,22:00,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,NRT,KMI,JJP,GK635,,13:00,,15:05,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5/26、6/01, 07, 09, 14, 16 は運休",2022-05-28
,KMI,NRT,JJP,GK636,,15:45,,17:30,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5/26、6/01, 07, 09, 14, 16 は運休",2022-05-28
,NRT,NGS,JJP,GK643,,11:35,,13:50,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"6/08, 15 は運休",2022-05-28
,NGS,NRT,JJP,GK646,,14:30,,16:25,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"6/08, 15 は運休",2022-05-28
,NRT,SHI,JJP,GK323,,07:30,,10:40,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,NRT,SHI,JJP,GK325,,14:35,,17:45,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,8/13-22運航,2022-05-28
,SHI,NRT,JJP,GK324,,11:25,,14:15,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,SHI,NRT,JJP,GK326,,18:35,,21:25,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,8/13-22運航,2022-05-28
,NRT,MYJ,JJP,GK401,,07:50,,09:30,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5/31、6/02, 08, 14-15、9/06以降の火水木運休",2022-05-28
,NRT,MYJ,JJP,GK405,,13:05,,14:55,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,土日、7/18-8/22の月～金、9-10月の火水木、9/02運航,2022-05-28
,NRT,MYJ,JJP,GK407,,18:00,,19:45,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"6/07, 09, 16 は運休 木曜は5分早発早着",2022-05-28
,MYJ,NRT,JJP,GK408,,10:05,,11:40,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5/31、6/02, 08, 14-15、9/06以降の火水木運休",2022-05-28
,MYJ,NRT,JJP,GK404,,15:30,,17:05,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,土日、7/18-8/22の月～金、9-10月の火水木、9/02運航,2022-05-28
,MYJ,NRT,JJP,GK406,,20:20,,21:55,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"6/07, 09, 16 は運休",2022-05-28
,NRT,TAK,JJP,GK411,,07:40,,09:10,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5/31、6/02, 08, 16 は運休",2022-05-28
,NRT,TAK,JJP,GK415,,14:10,,15:50,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,金土日、7/18-8/22の月～木、9/01運航,2022-05-28
,NRT,TAK,JJP,GK419,,18:20,,20:00,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5/26、6/01, 07, 09, 14-15 は運休",2022-05-28
,TAK,NRT,JJP,GK410,,09:55,,11:20,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5/31、6/02, 08, 16 は運休",2022-05-28
,TAK,NRT,JJP,GK414,,16:30,,17:55,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,金土日、7/18-8/22の月～木、9/01運航,2022-05-28
,TAK,NRT,JJP,GK418,,20:40,,22:05,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5/26、6/01, 07, 09, 14-15 は運休",2022-05-28
,NRT,KCZ,JJP,GK423,,12:45,,14:25,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"6/08, 16 は運休",2022-05-28
,KCZ,NRT,JJP,GK426,,15:05,,16:35,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"6/08, 16 は運休",2022-05-28
,KIX,CTS,JJP,GK157,,15:05,,17:00,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,9/04まで運航,2022-05-28
,KIX,CTS,JJP,GK159,,17:25,,19:20,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,9/05以降運航,2022-05-28
,CTS,KIX,JJP,GK158,,17:40,,19:55,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,9/04まで運航,2022-05-28
,CTS,KIX,JJP,GK156,,19:55,,22:10,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,9/05以降運航,2022-05-28
,KIX,OKA,JJP,GK351,,08:40,,10:50,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,9/04まで運航　※8/13-22は15分遅発遅着,2022-05-28
,KIX,OKA,JJP,GK353,,11:00,,13:10,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,9/05以降運航　※日曜は5分早着早発,2022-05-28
,OKA,KIX,JJP,GK352,,11:35,,13:40,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,9/04まで運航　※8/13-22は10分遅発遅着,2022-05-28
,OKA,KIX,JJP,GK354,,14:05,,16:10,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,9/05以降運航,2022-05-28
,NGO,FUK,JJP,GK581,,07:35,,09:00,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,木曜は5分早発早着,2022-05-28
,NGO,FUK,JJP,GK583,,12:00,,13:25,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,金土日、7/18-9/01の月～木運航,2022-05-28
,NGO,FUK,JJP,GK585,,13:50,,15:15,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,　　　,2022-05-28
,NGO,FUK,JJP,GK587,,18:35,,20:00,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,　　　　　　　　　　　　　　　　　　　,2022-05-28
,FUK,NGO,JJP,GK580,,09:55,,11:15,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,FUK,NGO,JJP,GK582,,14:10,,15:30,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,金土日、7/18-9/01の月～木運航,2022-05-28
,FUK,NGO,JJP,GK584,,15:55,,17:15,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,FUK,NGO,JJP,GK588,,20:40,,22:00,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,NGO,OKA,JJP,GK381,,08:00,,10:15,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"金土日、7/18-8/31の月～木運航 5/27, 29、6/04-05, 12 は運休",2022-05-28
,NGO,OKA,JJP,GK383,,13:30,,15:50,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5-6月の月～木と10/03, 10/10, 10/17-10/20, 10/24-10/27運航",2022-05-28
,NGO,OKA,JJP,GK383,,16:15,,18:35,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5-6月の月～木と10/03, 10/10, 10/17-10/20, 10/24-10/27運休",2022-05-28
,OKA,NGO,JJP,GK380,,10:55,,13:05,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"金土日、7/18-8/31の月～木運航 5/27, 29、6/04-05, 12 は運休",2022-05-28
,OKA,NGO,JJP,GK384,,17:40,,19:50,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5-6月の月～木と10/03, 10/10, 10/17-10/20, 10/24-10/27運航",2022-05-28
,OKA,NGO,JJP,GK384,,19:45,,21:55,,日月火水木金土,2022-05-26T00:00:00+09:00,2022-10-29T23:59:59+09:00,"5-6月の月～木と10/03, 10/10, 10/17-10/20, 10/24-10/27運休",2022-05-28
,KIX,NRT,APJ,MM311,,7:10,,8:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,KIX,APJ,MM312,,7:00,,8:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,NRT,APJ,MM6313,,8:10,,9:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,4/29運航。,2022-05-28
,NRT,KIX,APJ,MM6314,,11:20,,12:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/4運航。,2022-05-28
,KIX,NRT,APJ,MM6313,,9:05,,10:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/4運航。,2022-05-28
,NRT,KIX,APJ,MM6314,,14:40,,16:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,4/30運航。,2022-05-28
,KIX,NRT,APJ,MM6313,,12:25,,13:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,4/30運航。,2022-05-28
,NRT,KIX,APJ,MM6314,,14:55,,16:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"5/2,  6/18-19運航。",2022-05-28
,KIX,NRT,APJ,MM6313,,12:40,,14:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"5/2,  6/18-19運航。",2022-05-28
,NRT,KIX,APJ,MM316,,16:30,,18:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"4/9-10,16-17,23-24, 5/14-15,21-22,28-29, 6/4-5,11-12,18-19,25-26運航。",2022-05-28
,KIX,NRT,APJ,MM315,,17:35,,19:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,KIX,APJ,MM318,,19:55,,21:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,NRT,APJ,MM6317,,18:20,,19:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"6/17,24運航。",2022-05-28
,NRT,KIX,APJ,MM6318,,20:30,,22:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"5/5, 6/17,24運航。",2022-05-28
,KIX,NRT,APJ,MM317,,18:55,,20:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"4/9-10,16-17,23-24, 5/14-15,21-22,28-29, 6/4-5,11-12,18-19,25-26運航。",2022-05-28
,NRT,KIX,APJ,MM320,,21:10,,22:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,NRT,APJ,MM319,,20:35,,22:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,KIJ,APJ,MM143,,12:20,,13:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIJ,KIX,APJ,MM144,,14:15,,15:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,CTS,APJ,MM101,,6:30,,8:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-3,29-30, 5/1-8, 6/25-26運航。",2022-05-28
,CTS,KIX,APJ,MM102,,9:10,,11:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-3,29-30, 5/1-8, 6/25-26運航。",2022-05-28
,KIX,CTS,APJ,MM103,,8:15,,10:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,KIX,APJ,MM128,,11:40,,13:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"6/1-19,21-30運航。",2022-05-28
,KIX,CTS,APJ,MM127,,9:00,,11:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"6/1-19,21-30運航。",2022-05-28
,CTS,KIX,APJ,MM6104,,12:00,,14:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/3運航。,2022-05-28
,KIX,CTS,APJ,MM6103,,9:20,,11:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/3運航。,2022-05-28
,CTS,KIX,APJ,MM106,,16:15,,18:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,CTS,APJ,MM105,,11:00,,13:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,KIX,APJ,MM110,,17:30,,19:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,CTS,APJ,MM109,,14:10,,16:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,KIX,APJ,MM6112,,18:10,,20:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/5運航。,2022-05-28
,KIX,CTS,APJ,MM6111,,15:30,,17:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/5運航。,2022-05-28
,CTS,KIX,APJ,MM114,,19:10,,21:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,CTS,APJ,MM113,,16:40,,18:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,KIX,APJ,MM116,,20:00,,22:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,CTS,APJ,MM115,,18:00,,20:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/3-7,10-13,17-20,24-27運航。",2022-05-28
,CTS,KIX,APJ,MM118,,20:40,,22:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/3-7,10-13,17-20,24-27運航。",2022-05-28
,KIX,MMB,APJ,MM121,,9:20,,11:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-5,8-12,15-19,22-26,28-30,  5/1-10,13-17,20-24,2731, 6/3-7,10-14,17-30運航。",2022-05-28
,MMB,KIX,APJ,MM122,,12:05,,14:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-5,8-12,15-19,22-26,28-30,  5/1-10,13-17,20-24,2731, 6/3-7,10-14,17-30運航。",2022-05-28
,KIX,KUH,APJ,MM125,,11:15,,13:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,6-11,13-18,20-25,27-30, 5/1-9,11-16,18-23,2530,  6/1-6,8-13,15-30運航。",2022-05-28
,KUH,KIX,APJ,MM126,,14:00,,16:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,6-11,13-18,20-25,27-30, 5/1-9,11-16,18-23,2530,  6/1-6,8-13,15-30運航。",2022-05-28
,KIX,SOJ,APJ,MM131,,7:00,,8:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,SOJ,KIX,APJ,MM132,,9:55,,11:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,SOJ,APJ,MM133,,8:50,,10:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,SOJ,KIX,APJ,MM136,,11:35,,13:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,SOJ,APJ,MM137,,12:20,,13:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,SOJ,KIX,APJ,MM138,,15:40,,17:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,SOJ,APJ,MM139,,18:45,,20:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-3,8-11,15-18,22-25,28-30, 5/1-9,13-15,20-23,2730,  6/3-6,10-13,17-19,21-30運航。",2022-05-28
,SOJ,KIX,APJ,MM140,,20:45,,22:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-3,8-11,15-18,22-25,28-30, 5/1-9,13-15,20-23,2730,  6/3-6,10-13,17-19,21-30運航。",2022-05-28
,KIX,OKA,APJ,MM211,,6:30,,8:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-6,10-13,17-30運航。",2022-05-28
,OKA,KIX,APJ,MM210,,6:55,,9:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/28-31,  4/1-4,29-30, 5/1-9, 6/25-27運航。",2022-05-28
,KIX,OKA,APJ,MM213,,8:15,,10:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,KIX,APJ,MM212,,9:30,,11:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31,  4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730, 6/3-6,10-13,17-30運航。",2022-05-28
,KIX,OKA,APJ,MM6213,,9:30,,11:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"5/1, 6/25運航。",2022-05-28
,OKA,KIX,APJ,MM214,,11:15,,13:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,OKA,APJ,MM215,,10:55,,13:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,KIX,APJ,MM6214,,12:30,,14:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"5/1, 6/25運航。",2022-05-28
,KIX,OKA,APJ,MM217,,14:00,,16:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,KIX,APJ,MM216,,15:00,,17:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,OKA,APJ,MM6217,,14:45,,17:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,6/26運航。,2022-05-28
,OKA,KIX,APJ,MM218,,17:10,,19:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,6/7-30運航。,2022-05-28
,KIX,OKA,APJ,MM6217,,15:10,,17:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/4運航。,2022-05-28
,OKA,KIX,APJ,MM6218,,18:00,,20:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,6/26運航。,2022-05-28
,KIX,OKA,APJ,MM219,,15:30,,17:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,KIX,APJ,MM6218,,18:10,,20:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/4運航。,2022-05-28
,KIX,OKA,APJ,MM221,,20:05,,22:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-3,28-30, 5/1-8, 6/24-26運航。",2022-05-28
,OKA,KIX,APJ,MM220,,20:25,,22:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,ISG,APJ,MM231,,7:05,,9:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,ISG,KIX,APJ,MM232,,10:30,,12:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,ISG,APJ,MM235,,14:05,,16:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,ISG,KIX,APJ,MM236,,17:20,,19:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,ASJ,APJ,MM205,,12:35,,14:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,ASJ,KIX,APJ,MM206,,15:05,,16:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,FUK,APJ,MM151,,7:00,,8:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,KIX,APJ,MM6152,,10:25,,11:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,FUK,APJ,MM6151,,8:30,,9:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,KIX,APJ,MM6152,,10:40,,11:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,FUK,APJ,MM6151,,8:45,,10:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,KIX,APJ,MM6154,,13:25,,14:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,FUK,APJ,MM153,,9:55,,11:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,KIX,APJ,MM154,,14:00,,15:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,FUK,APJ,MM6153,,11:30,,12:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,KIX,APJ,MM158,,18:00,,19:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
