"operator","origin_airport","destination_airport","airline","flight_number","aircraft_type","origin_time","origin_day_difference","destination_time","destination_day_difference","calendar","is_valid_from","is_valid_to","note_ja","date"
"ANA","HSG","HND","ANA","NH458","321","18:55",,"20:35",,"日月　水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","IAD","NRT","ANA","NH001/TG6086/UA7955","789","12:50","0","15:55","1","日　　水　　　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","IAD","NRT","ANA","NH001/TG6086/UA7955","789","12:50","0","15:55","1","　　　　　金　","2022-08-01T00:00:00+09:00","2022-09-24T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","IAD","NRT","ANA","NH001","789","18:20","0","21:25","1","　月火　木　土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","IAH","NRT","ANA","NH123","789","11:50","0","15:40","1","　　火　木　土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","IAH","NRT","ANA","NH173/UA7947","789","11:50","0","15:40","1","日　　水　　　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","IAH","NRT","ANA","NH173/UA7947","789","11:50","0","15:40","1","　　　　　金　","2022-08-01T00:00:00+09:00","2022-09-24T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","IAH","NRT","ANA","NH9653","789","13:15","0","17:05","1","　月　　　　　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","IAH","NRT","ANA","NH173","789","17:00","0","20:50","1","　月火　木　土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ICN","NRT","ANA","NH8476","763","03:55","0","06:15","0","　　火水　金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ICN","NRT","ANA","NH9178","763","03:55","0","06:15","0","　　　　　金　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","IKI","NGS","ORC","OC042/NH4642","Q82","08:40",,"09:10",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","IKI","NGS","ORC","OC044/NH4644","Q82","16:20",,"16:50",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ISG","HND","JAL","JL972","767","10:25",,"13:25",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-07-14T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","HND","JAL","JL972","738","10:35",,"13:25",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","HND","JAL","JL972","767","10:35",,"13:30",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","ISG","HND","ANA","NH090","788","11:55",,"14:50",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","HND","ANA","NH090","788/772","12:00",,"14:50",,"　　　　木　　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","HND","ANA","NH090","788","12:00",,"14:50",,"日月火水　金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","HND","ANA","NH092","788","15:05",,"18:00",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","HND","ANA","NH092","788","15:10",,"18:00",,"日月　　　金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","HND","ANA","NH092","788/763","15:10",,"18:00",,"　　火水木　　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","HND","ANA","NH1452","32P","17:35",,"20:30",,"　　　　　　土","2022-09-11T00:00:00+09:00","2022-09-17T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","HND","ANA","NH1452","32P","17:35",,"20:30",,"　　　　　金　","2022-09-11T00:00:00+09:00","2022-09-24T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","HND","ANA","NH1452","32P","17:35",,"20:30",,"日　　　　　　","2022-09-25T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","HND","ANA","NH1452","32P","17:35",,"20:30",,"　月　　木　　","2022-09-18T00:00:00+09:00","2022-09-24T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ISG","HND","JAL","JL974",,"19:00",,"22:00",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","HND","JAL","JL974","767","19:05",,"22:00",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","HND","JAL","JL974","738","19:10",,"22:00",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","ISG","ITM","ANA","NH1166","738","16:00",,"18:25",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","KIX","ANA","NH1748","32P","12:50",,"15:20",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","KIX","ANA","NH1748","32P/321","12:55",,"15:20",,"　　　　木金　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","KIX","ANA","NH1748","32P","12:55",,"15:20",,"日月火水　　土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ISG","KIX","JTA","NU086","738","19:55",,"22:15",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","KIX","JTA","NU086","738","20:00",,"22:15",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","KIX","JTA","NU086","738","20:00",,"22:25",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","7/1-14・10分早発","2022-08-04T13:00:00+09:00"
"JAL","ISG","NGO","JTA","NU172","738","11:55",,"14:30",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・5分遅発(到着は同時刻)","2022-08-04T13:00:00+09:00"
"JAL","ISG","NGO","JTA","NU172","738","11:55",,"14:35",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","ISG","NGO","ANA","NH580","738/321","14:05",,"16:40",,"　　　水　　　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","NGO","ANA","NH580","321","14:05",,"16:40",,"日月火　木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","NGO","ANA","NH580","73H","14:10",,"16:40",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","OKA","ANA","NH1762","73H","08:05",,"09:05",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ISG","OKA","JTA","NU600","738","08:55",,"09:55",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU600","738","08:55",,"09:55",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・5分早着","2022-08-04T13:00:00+09:00"
"ANA","ISG","OKA","ANA","NH1764","73H","09:10",,"10:10",,"日　火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","OKA","ANA","NH1764","763/73H","09:10",,"10:10",,"　月　　　　　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","OKA","SNJ","6J042/NH2442","73L","10:00",,"11:00",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ISG","OKA","JTA","NU608","738","10:55",,"12:00",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","7/1-14・15分遅発","2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU608","738","11:15",,"12:20",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・5分遅発(到着は同時刻)","2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU608","738","11:20",,"12:25",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU610","738","12:15",,"13:25",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","7/1-14・5分遅発","2022-08-04T13:00:00+09:00"
"ANA","ISG","OKA","ANA","NH1768","763/73H","12:30",,"13:35",,"　月　　　　　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","OKA","ANA","NH1768","73H","12:30",,"13:35",,"日　火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ISG","OKA","JTA","NU610","738","12:30",,"13:35",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU610","738","12:30",,"13:35",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・5分遅発(到着は同時刻)","2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU612","738","13:00",,"14:05",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU612","738","13:05",,"14:10",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・5分早着","2022-08-04T13:00:00+09:00"
"ANA","ISG","OKA","SNJ","6J044/NH2444","73L","13:15",,"14:10",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ISG","OKA","JTA","NU612","738","13:10",,"14:15",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU614","738","14:05",,"15:10",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・15分遅発10分遅着","2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU614","738","14:05",,"15:10",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","ISG","OKA","ANA","NH1770","738","14:15",,"15:20",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ISG","OKA","JTA","NU614","738","14:15",,"15:25",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","7/1-14・10分早発","2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU622","738","16:30",,"17:30",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU622","738","16:35",,"17:35",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU622","738","16:35",,"17:35",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","ISG","OKA","ANA","NH1774","738","16:40",,"17:40",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","OKA","ANA","NH1774","738","16:50",,"17:50",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","OKA","ANA","NH1780","73H","17:50",,"18:50",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ISG","OKA","JTA","NU626","738","18:05",,"19:05",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ISG","OKA","JTA","NU626","738","18:20",,"19:20",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・5分遅発","2022-08-04T13:00:00+09:00"
"ANA","ISG","OKA","SNJ","6J050/NH2450","73L","18:45",,"19:40",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ISG","OKA","SNJ","6J050/NH2450","73L","18:50",,"19:45",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ISG","OKA","JTA","NU626","738","18:45",,"19:50",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","7/1-14・30分早発","2022-08-04T13:00:00+09:00"
"JAL","ITM","AKJ","JAL","JL2111","738","07:15",,"09:10",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","AOJ","JAL","JL2151","E90","07:45",,"09:15",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","AOJ","JAL","JL2151","E90","07:45",,"09:15",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","AOJ","JAL","JL2151","E90","07:45",,"09:20",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","8/1-31・5分遅発","2022-08-04T13:00:00+09:00"
"ANA","ITM","AOJ","ANA","NH1851","Q4A","09:55",,"11:35",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ITM","AOJ","JAL","JL2153","E90","11:30",,"12:55",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・10分遅発","2022-08-04T13:00:00+09:00"
"JAL","ITM","AOJ","JAL","JL2153","E90","11:30",,"13:00",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","8/1-31・10分遅発","2022-08-04T13:00:00+09:00"
"JAL","ITM","AOJ","JAL","JL2153","E90","11:40",,"13:05",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","ITM","AOJ","ANA","NH1853","Q4A","14:00",,"15:40",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ITM","AOJ","JAL","JL3961","E70","15:00",,"16:30",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-08T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","AOJ","JAL","JL2157","E90","16:00",,"17:25",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","AOJ","JAL","JL2157","E90","16:00",,"17:25",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","AOJ","JAL","JL2157","E90","16:00",,"17:30",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","ITM","AOJ","ANA","NH1855","Q4A","18:30",,"20:10",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ITM","ASJ","JAL","JL2465","738","09:05",,"10:50",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","ASJ","JAL","JL2465","738","09:05",,"10:50",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","ASJ","JAL","JL2465","738","09:10",,"10:50",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","ASJ","JAL","JL2469","738","15:25",,"17:00",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","AXT","JAL","JL2171",,"07:45",,"09:05",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","ITM","AXT","ANA","NH1651","Q4A","08:00",,"09:25",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","AXT","ANA","NH1653","738","10:50",,"12:15",,"　　　　　金土","2022-08-01T00:00:00+09:00","2022-08-13T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","AXT","ANA","NH1653","738","10:50",,"12:15",,"　　火水木　　","2022-08-07T00:00:00+09:00","2022-08-13T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","AXT","ANA","NH1653","738","10:50",,"12:15",,"　月　　　　　","2022-08-07T00:00:00+09:00","2022-08-20T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","AXT","ANA","NH1653","738","10:50",,"12:15",,"日　　　　　　","2022-08-01T00:00:00+09:00","2022-08-20T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","AXT","ANA","NH1653","Q4A","10:50",,"12:20",,"日月　　　　　","2022-08-21T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","AXT","ANA","NH1653","Q4A","10:50",,"12:20",,"　　火水木金土","2022-08-14T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","AXT","ANA","NH1653","Q4A","10:50",,"12:20",,"　月火水木　　","2022-08-01T00:00:00+09:00","2022-08-06T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ITM","AXT","JAL","JL2173","E70","13:30",,"14:45",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","AXT","JAL","JL2179",,"16:50",,"18:10",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","ITM","AXT","ANA","NH1655","Q4A","19:25",,"20:55",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ITM","CTS","JAL","JL3911","738","07:50",,"09:40",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","7/1-14・運休","2022-08-04T13:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2001","738","08:00",,"09:50",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2001","738","08:00",,"09:50",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2001","738","08:00",,"09:50",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","7/15-31・15分遅発","2022-08-04T13:00:00+09:00"
"ANA","ITM","CTS","ANA","NH771","789/788","08:30",,"10:15",,"　　　　　金　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH771","788","08:30",,"10:15",,"日月火水木　土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH771","788","08:30",,"10:20",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH773","73H","09:50",,"11:40",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH773","73H","09:50",,"11:45",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2005","738","11:30",,"13:15",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・5分遅発(到着は同時刻)","2022-08-04T13:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2005","738","11:30",,"13:20",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2005","738","11:35",,"13:20",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2007","E90","12:20",,"14:10",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","8/1-31・5分早発","2022-08-04T13:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2007","E90","12:25",,"14:10",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・運休","2022-08-04T13:00:00+09:00"
"ANA","ITM","CTS","ANA","NH775","73H","13:25",,"15:15",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH775","73H","13:25",,"15:20",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH1143","788","14:55",,"16:45",,"　月　　　金　","2022-09-18T00:00:00+09:00","2022-09-24T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH1143","788","14:55",,"16:45",,"　　　　　　土","2022-09-11T00:00:00+09:00","2022-09-17T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH1143","788","14:55",,"16:45",,"日　　　　　　","2022-09-25T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH1143","788","14:55",,"16:50",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2009","738","15:20",,"17:05",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2009","738","15:20",,"17:05",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2009","738","15:20",,"17:10",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","ITM","CTS","ANA","NH777","73H","16:10",,"17:55",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH777","73H","16:10",,"18:00",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH779","73H","18:40",,"20:30",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH779","73H/321","18:45",,"20:35",,"　　火　　　　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","CTS","ANA","NH779","73H","18:45",,"20:35",,"日月　水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2019","738","19:00",,"20:45",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2019","738","19:00",,"20:45",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","ITM","CTS","JAL","JL2019","738","19:00",,"20:50",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","ITM","FKS","ANA","NH1695","Q4A","07:50",,"09:00",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","FKS","IBX","FW079/NH3179","CR7","11:20",,"12:25",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","ITM","FKS","IBX","FW081/NH3181","CR7","16:50",,"17:55",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
